Case ID,Activity,Timestamp,Resource,issue_sentiment,issue_emotion,issue_user_type,pr_user_type,issue_labels
565050874,PR Closed,2020-09-24 15:55:16+00:00,mdo,0.0,neutral,User,User,"feature,css,v5"
565050874,Issue Updated,2020-09-24 15:55:17+00:00,mdo,0.0,neutral,User,User,"feature,css,v5"
565050874,PR Updated,2020-09-24 15:55:17+00:00,mdo,0.0,neutral,User,User,"feature,css,v5"
565937116,Issue Created,2020-02-16 17:11:15+00:00,MartijnCuppens,0.0,neutral,User,User,"css,on-hold,v5,no-backport-to-v4"
565937116,PR Created,2020-02-16 17:11:15+00:00,MartijnCuppens,0.0,neutral,User,User,"css,on-hold,v5,no-backport-to-v4"
565937116,Issue Closed,2020-03-10 21:22:45+00:00,MartijnCuppens,0.0,neutral,User,User,"css,on-hold,v5,no-backport-to-v4"
565937116,PR Closed,2020-03-10 21:22:45+00:00,MartijnCuppens,0.0,neutral,User,User,"css,on-hold,v5,no-backport-to-v4"
565937116,Issue Updated,2020-03-10 21:22:52+00:00,MartijnCuppens,0.0,neutral,User,User,"css,on-hold,v5,no-backport-to-v4"
565937116,PR Updated,2020-03-10 21:22:52+00:00,MartijnCuppens,0.0,neutral,User,User,"css,on-hold,v5,no-backport-to-v4"
566206375,Issue Created,2020-02-17 10:35:28+00:00,XhmikosR,-0.8176,sadness,User,User,"docs,v5"
566206375,PR Created,2020-02-17 10:35:28+00:00,XhmikosR,-0.8176,sadness,User,User,"docs,v5"
566206375,Issue Closed,2020-03-05 08:13:00+00:00,XhmikosR,-0.8176,sadness,User,User,"docs,v5"
566206375,PR Closed,2020-03-05 08:13:00+00:00,XhmikosR,-0.8176,sadness,User,User,"docs,v5"
566206375,Issue Updated,2020-03-05 08:13:02+00:00,XhmikosR,-0.8176,sadness,User,User,"docs,v5"
566206375,PR Updated,2020-03-05 08:13:02+00:00,XhmikosR,-0.8176,sadness,User,User,"docs,v5"
566863196,Issue Created,2020-02-18 12:34:48+00:00,ffoodd,-0.4939,neutral,User,User,"docs,v5"
566863196,PR Created,2020-02-18 12:34:48+00:00,ffoodd,-0.4939,neutral,User,User,"docs,v5"
566863196,Issue Closed,2020-03-28 15:57:23+00:00,ffoodd,-0.4939,neutral,User,User,"docs,v5"
566863196,PR Closed,2020-03-28 15:57:23+00:00,ffoodd,-0.4939,neutral,User,User,"docs,v5"
566863196,Issue Updated,2020-06-17 12:04:37+00:00,ffoodd,-0.4939,neutral,User,User,"docs,v5"
566863196,PR Updated,2020-06-17 12:04:37+00:00,ffoodd,-0.4939,neutral,User,User,"docs,v5"
567815953,Issue Created,2020-02-19 20:09:07+00:00,lucianocosta,0.4019,neutral,User,User,
567815953,PR Created,2020-02-19 20:09:07+00:00,lucianocosta,0.4019,neutral,User,User,
567815953,Issue Closed,2020-02-21 13:49:39+00:00,lucianocosta,0.4019,neutral,User,User,
567815953,PR Closed,2020-02-21 13:49:39+00:00,lucianocosta,0.4019,neutral,User,User,
567815953,Issue Updated,2020-02-26 09:47:45+00:00,lucianocosta,0.4019,neutral,User,User,
567815953,PR Updated,2020-02-26 09:47:45+00:00,lucianocosta,0.4019,neutral,User,User,
568294876,Issue Created,2020-02-20 13:21:00+00:00,arthurshlain,0.3612,neutral,User,User,"css,v5,backport-to-v4"
568294876,PR Created,2020-02-20 13:21:00+00:00,arthurshlain,0.3612,neutral,User,User,"css,v5,backport-to-v4"
568294876,Issue Closed,2020-03-05 14:22:53+00:00,arthurshlain,0.3612,neutral,User,User,"css,v5,backport-to-v4"
568294876,PR Closed,2020-03-05 14:22:53+00:00,arthurshlain,0.3612,neutral,User,User,"css,v5,backport-to-v4"
568294876,Issue Updated,2020-03-05 17:05:42+00:00,arthurshlain,0.3612,neutral,User,User,"css,v5,backport-to-v4"
568294876,PR Updated,2020-03-05 17:05:42+00:00,arthurshlain,0.3612,neutral,User,User,"css,v5,backport-to-v4"
569389183,Issue Created,2020-02-22 20:28:52+00:00,MartijnCuppens,0.34,neutral,User,User,css
569389183,PR Created,2020-02-22 20:28:52+00:00,MartijnCuppens,0.34,neutral,User,User,css
